sensor_14,sensor_11,sensor_16,sensor_17,sensor_9,sensor_3,sensor_15,sensor_4
8102.14,42.48,0.02,332,8351.34,1359.61,9.414,1139.88
8087.84,42.17,0.02,337,8372.14,1369.68,9.3671,1143.95
8084.88,44.8,0.03,366,8755.27,1490.45,9.3154,1270.66
7891.8,36.98,0.02,310,8029.37,1270.39,11.0364,1055.82
8085.77,42.5,0.02,335,8387.54,1371.21,9.4007,1141.6
7888.73,37.19,0.02,310,8033.9,1264.88,11.0064,1061.17
8081.73,45.0,0.03,367,8750.79,1495.86,9.2828,1269.17
8152.95,46.0,0.03,371,8805.67,1510.17,8.6926,1322.97
8151.45,46.04,0.03,370,8806.83,1515.99,8.7267,1325.82
8103.13,42.64,0.02,333,8349.79,1365.59,9.4038,1142.64
8161.78,47.84,0.03,396,9088.63,1602.29,8.5147,1427.31
8159.11,45.97,0.03,373,8813.51,1508.8,8.7322,1332.08
8159.44,47.94,0.03,395,9092.23,1599.87,8.477,1427.57
8110.27,42.73,0.02,334,8356.22,1359.26,9.4189,1140.65
7895.42,37.14,0.02,311,8040.11,1274.74,11.0305,1061.0
8156.23,46.04,0.03,373,8814.26,1513.76,8.74,1334.65
8159.43,48.2,0.03,395,9089.93,1598.11,8.5163,1426.34
7896.86,37.22,0.02,309,8046.69,1275.6,11.019,1056.12
7899.04,37.22,0.02,310,8038.77,1274.02,11.04,1069.06
8110.26,42.64,0.02,334,8358.8,1368.75,9.4315,1146.65
7868.75,36.54,0.02,307,8007.99,1259.83,10.8783,1051.85
7876.25,36.83,0.02,306,8012.47,1260.76,10.8474,1043.29
8064.46,44.39,0.02,365,8726.83,1480.27,9.184,1249.02
8135.51,45.23,0.03,368,8782.03,1493.38,8.6583,1303.19
7874.0,36.53,0.02,308,8014.19,1258.02,10.864,1047.33
8142.92,47.08,0.03,392,9052.06,1590.39,8.3875,1397.81
8064.76,44.21,0.02,363,8720.63,1484.61,9.1878,1241.16
7872.88,36.63,0.02,306,8010.14,1257.82,10.8327,1042.9
8130.56,45.3,0.03,368,8776.93,1495.57,8.6406,1300.82
8088.14,41.95,0.02,332,8328.85,1343.19,9.3156,1118.3
8070.22,44.56,0.02,364,8716.98,1480.69,9.1733,1247.28
8138.38,47.25,0.03,393,9058.58,1583.03,8.3688,1399.95
8060.47,44.15,0.02,364,8727.47,1479.39,9.1754,1246.75
8086.43,41.96,0.02,332,8322.1,1349.4,9.3553,1117.04
8085.37,41.93,0.02,330,8321.3,1347.43,9.3423,1122.36
8089.57,41.93,0.02,329,8319.3,1342.98,9.3303,1118.77
8063.9,44.13,0.02,363,8726.47,1479.88,9.2039,1246.8
7872.91,36.78,0.02,306,8013.55,1264.82,10.8567,1037.09
8067.24,41.74,0.02,333,8353.44,1361.06,9.2972,1121.49
8067.91,44.24,0.02,364,8726.85,1482.39,9.1851,1245.37
7875.19,36.53,0.02,306,8011.96,1261.03,10.8499,1040.72
8085.81,42.09,0.02,331,8324.4,1353.68,9.3024,1124.6
8083.5,41.85,0.02,331,8328.06,1351.14,9.3333,1124.6
8135.0,45.27,0.03,368,8779.32,1499.86,8.6535,1295.42
8070.18,41.97,0.02,333,8352.24,1367.11,9.2983,1122.83
8130.79,45.24,0.03,371,8779.31,1499.44,8.6391,1305.35
7868.28,36.77,0.02,306,8008.97,1261.82,10.8625,1050.54
8129.09,44.97,0.03,369,8781.76,1499.32,8.6397,1306.03
8086.93,41.84,0.02,330,8323.89,1352.55,9.3704,1117.2
8137.28,45.42,0.03,370,8777.93,1494.88,8.6393,1299.77
8134.26,45.14,0.03,371,8785.37,1499.94,8.6452,1296.07
8071.0,41.7,0.02,333,8350.98,1364.2,9.2949,1128.68
7879.55,36.33,0.02,304,8007.77,1260.22,10.9014,1047.4
8085.88,41.8,0.02,331,8317.79,1345.97,9.33,1119.79
8065.48,44.12,0.02,364,8713.65,1486.94,9.1775,1239.92
8131.47,45.29,0.03,371,8782.78,1500.06,8.6199,1303.03
8092.88,41.96,0.02,331,8327.32,1348.93,9.33,1116.34
7873.31,36.59,0.02,307,8013.3,1255.74,10.8332,1035.67
8130.14,45.4,0.03,368,8783.46,1508.2,8.6046,1306.11
8082.26,42.0,0.02,331,8313.18,1352.41,9.3812,1120.56
7872.39,36.62,0.02,310,8013.35,1258.28,10.8571,1045.57
8075.0,41.82,0.02,334,8345.52,1364.74,9.2854,1124.6
8065.26,41.87,0.02,333,8343.09,1366.16,9.3198,1124.98
8133.58,45.2,0.03,369,8777.0,1495.85,8.6788,1303.06
8130.77,45.32,0.03,369,8779.71,1497.6,8.6094,1304.18
8090.59,41.9,0.02,330,8318.99,1345.48,9.3492,1118.52
8068.7,41.8,0.02,336,8350.38,1357.37,9.2891,1123.81
8143.37,47.33,0.03,393,9053.88,1581.44,8.3893,1398.88
8069.49,44.25,0.02,363,8729.07,1485.17,9.161,1249.68
8134.41,45.32,0.03,368,8780.35,1492.39,8.6223,1304.14
8084.42,41.81,0.02,330,8318.19,1345.37,9.328,1118.89
8072.06,41.61,0.02,333,8349.16,1369.18,9.277,1122.37
8132.91,45.19,0.03,368,8782.67,1495.89,8.6197,1308.8
8069.3,41.81,0.02,333,8351.51,1368.56,9.3121,1127.74
8082.63,41.75,0.02,329,8323.81,1348.34,9.3253,1124.17
8126.24,45.19,0.03,367,8778.89,1494.87,8.6409,1305.29
8068.07,41.73,0.02,333,8350.39,1366.21,9.3037,1129.52
8065.44,44.15,0.02,364,8721.76,1481.11,9.1914,1246.63
8085.8,42.09,0.02,329,8312.61,1355.49,9.3365,1123.47
8135.83,45.11,0.03,369,8776.93,1494.84,8.6289,1301.1
8060.4,44.34,0.02,364,8728.53,1477.69,9.1849,1247.62
8086.38,41.96,0.02,330,8323.67,1351.85,9.3626,1120.1
8070.9,41.73,0.02,332,8346.97,1355.11,9.3127,1124.88
8138.04,47.18,0.03,392,9047.75,1595.15,8.3859,1396.83
8086.83,41.84,0.02,331,8321.23,1353.04,9.3336,1124.48
8139.27,47.28,0.03,393,9060.51,1582.42,8.4184,1396.79
8070.18,41.8,0.02,334,8356.05,1360.66,9.3263,1120.94
8089.28,41.93,0.02,330,8325.53,1353.3,9.386,1119.09
8064.87,44.3,0.02,366,8720.85,1481.99,9.228,1254.65
7874.73,36.75,0.02,304,8010.42,1263.49,10.8763,1049.97
8084.18,41.91,0.02,331,8323.28,1346.81,9.3583,1130.96
8065.83,41.86,0.02,333,8351.44,1359.95,9.2857,1127.54
8137.28,45.28,0.03,370,8781.6,1497.28,8.6287,1308.47
8087.9,42.18,0.02,331,8328.05,1351.43,9.3348,1120.3
8089.85,41.93,0.02,329,8329.94,1354.35,9.3485,1127.32
8131.02,45.25,0.03,368,8775.04,1495.49,8.5892,1300.97
8134.09,47.17,0.03,394,9054.92,1589.91,8.396,1403.43
8067.55,44.17,0.02,364,8733.16,1478.17,9.1936,1243.26
8088.32,41.95,0.02,331,8324.29,1348.94,9.3565,1121.3
8087.28,41.89,0.02,332,8317.17,1358.37,9.3706,1124.09
8066.87,41.85,0.02,332,8348.31,1362.76,9.2903,1131.2
8092.97,41.89,0.02,332,8329.41,1359.78,9.3261,1121.44
8086.59,41.98,0.02,331,8316.8,1348.24,9.3491,1118.54
8136.31,47.45,0.03,394,9059.6,1587.48,8.4403,1405.31
8069.85,41.83,0.02,334,8359.09,1361.39,9.3077,1129.16
8078.03,41.99,0.02,332,8320.67,1350.08,9.3286,1118.84
8066.64,41.7,0.02,332,8349.73,1366.01,9.3198,1125.31
8064.21,44.23,0.02,366,8727.3,1473.57,9.2057,1249.01
8069.8,41.83,0.02,333,8351.51,1364.65,9.3046,1127.42
8086.6,42.02,0.02,329,8318.47,1351.81,9.3872,1116.77
8066.64,44.34,0.02,363,8723.16,1480.64,9.1886,1254.08
8086.39,42.0,0.02,332,8328.34,1347.06,9.3306,1122.18
8141.98,47.43,0.03,394,9066.24,1589.04,8.3997,1409.34
8063.47,44.31,0.02,364,8722.24,1487.51,9.195,1245.8
8086.05,42.04,0.02,331,8327.36,1353.05,9.3237,1130.87
8065.99,44.23,0.02,364,8720.02,1491.35,9.2254,1252.11
8133.42,45.18,0.03,369,8775.72,1496.39,8.6509,1302.42
8131.04,45.24,0.03,369,8787.8,1497.7,8.6556,1307.74
8136.69,45.09,0.03,370,8785.69,1504.11,8.6311,1303.5
8085.82,42.13,0.02,330,8323.71,1354.46,9.3271,1118.99
8132.28,45.27,0.03,369,8782.86,1498.2,8.6338,1308.97
8129.46,45.3,0.03,368,8772.1,1498.69,8.649,1307.02
7873.68,36.81,0.02,308,8009.07,1250.44,10.8488,1056.75
8064.15,41.87,0.02,335,8352.59,1365.19,9.3198,1131.42
8086.96,42.04,0.02,331,8328.4,1349.45,9.354,1126.99
8071.45,41.69,0.02,333,8348.53,1362.93,9.3286,1133.27
8090.36,41.92,0.02,330,8326.08,1350.85,9.3705,1123.2
8089.77,42.09,0.02,330,8326.42,1353.92,9.3681,1129.81
8142.29,47.34,0.03,393,9052.71,1584.37,8.4285,1410.4
8140.61,47.59,0.03,392,9061.76,1587.53,8.3995,1397.76
7877.26,36.69,0.02,306,8008.71,1254.35,10.8995,1045.51
8127.68,45.3,0.03,369,8773.28,1500.48,8.6337,1306.8
8069.81,41.65,0.02,334,8353.33,1358.17,9.3108,1133.2
8089.72,42.18,0.02,332,8323.01,1353.68,9.3442,1124.15
8143.45,47.44,0.03,392,9059.57,1591.77,8.419,1404.19
8065.65,44.42,0.02,365,8724.72,1489.13,9.2387,1250.07
8086.52,42.22,0.02,332,8322.02,1356.74,9.3425,1123.22
8088.65,41.99,0.02,332,8318.22,1353.74,9.34,1128.21
7878.51,36.63,0.02,306,8009.5,1270.05,10.8957,1049.61
8086.41,41.98,0.02,333,8319.58,1353.65,9.3674,1125.78
8068.3,41.87,0.02,333,8349.84,1365.0,9.3012,1131.19
8144.19,47.46,0.03,392,9059.97,1585.69,8.4321,1406.98
8068.46,41.84,0.02,335,8349.12,1367.62,9.2936,1126.31
8068.89,41.92,0.02,333,8358.34,1361.14,9.2946,1133.17
8068.25,44.44,0.02,365,8733.02,1487.11,9.2277,1249.97
8073.91,42.07,0.02,335,8353.01,1367.33,9.3137,1128.23
7874.32,36.78,0.02,306,8016.82,1252.69,10.8584,1040.18
7875.38,36.78,0.02,308,8009.93,1260.82,10.9114,1045.99
8134.71,45.5,0.03,370,8778.28,1502.63,8.6504,1311.18
8070.78,44.39,0.02,365,8724.04,1487.38,9.2375,1245.65
8067.7,41.96,0.02,334,8351.03,1368.06,9.2945,1133.24
8063.8,44.36,0.02,367,8730.7,1483.42,9.1984,1250.33
8062.35,44.46,0.02,364,8728.53,1487.0,9.184,1259.03
8065.86,44.35,0.02,366,8727.66,1487.11,9.2554,1251.82
8085.55,42.05,0.02,332,8327.23,1356.01,9.3502,1123.58
8069.31,41.93,0.02,335,8357.91,1363.36,9.3183,1136.99
8133.73,45.29,0.03,368,8780.04,1503.82,8.6453,1313.85
7873.7,36.74,0.02,308,8010.28,1260.98,10.9061,1044.03
8088.46,42.2,0.02,331,8321.01,1352.95,9.4123,1123.28
8093.23,41.96,0.02,330,8320.96,1353.41,9.3776,1124.71
8065.23,44.38,0.02,365,8726.57,1485.18,9.2299,1251.42
8066.79,44.25,0.02,365,8732.09,1489.11,9.2488,1252.41
7879.89,36.69,0.02,308,8008.24,1256.19,10.9228,1043.29
8132.92,45.45,0.03,371,8783.74,1500.22,8.6745,1310.04
8135.85,45.35,0.03,371,8782.9,1510.59,8.6713,1304.59
8136.32,47.66,0.03,393,9065.03,1583.58,8.432,1404.55
8084.28,41.98,0.02,330,8324.67,1354.67,9.3691,1128.36
7873.77,36.85,0.02,308,8016.22,1253.34,10.8859,1047.71
8064.19,44.47,0.02,365,8732.82,1484.86,9.2323,1256.55
8141.55,47.78,0.03,395,9065.43,1598.63,8.4314,1412.71
8087.92,42.24,0.02,331,8329.31,1343.19,9.3847,1126.05
7876.38,36.75,0.02,306,8009.87,1256.69,10.8933,1045.32
8064.67,44.35,0.02,365,8726.8,1490.75,9.2464,1250.97
8142.68,47.67,0.03,393,9060.77,1590.07,8.4398,1411.25
7877.2,36.87,0.02,307,8016.42,1267.08,10.894,1050.89
7880.89,36.89,0.02,310,8012.39,1268.6,10.9232,1049.49
8069.71,41.99,0.02,335,8361.62,1364.63,9.3549,1135.42
8084.91,42.21,0.02,332,8332.6,1362.94,9.397,1131.91
8071.3,42.07,0.02,334,8354.2,1365.18,9.3626,1135.82
8140.69,47.71,0.03,394,9070.12,1594.92,8.4515,1411.47
8139.39,47.68,0.03,394,9060.14,1597.58,8.428,1411.5
8092.41,42.33,0.02,332,8333.47,1360.13,9.3464,1130.38
8075.25,41.84,0.02,334,8354.75,1372.67,9.3213,1132.2
7882.16,36.95,0.02,307,8015.4,1264.84,10.929,1053.14
8091.53,42.19,0.02,332,8325.13,1359.52,9.4308,1130.58
8129.87,45.6,0.03,369,8785.5,1501.06,8.6855,1315.87
8091.62,42.29,0.02,332,8328.4,1350.83,9.3385,1130.54
8060.64,44.5,0.02,367,8730.26,1487.24,9.268,1258.42
8074.84,42.41,0.02,336,8354.55,1375.86,9.3959,1137.89
7879.44,36.93,0.02,307,8016.2,1263.81,10.9658,1053.85
8145.24,47.68,0.03,393,9055.03,1594.64,8.4293,1413.64
8070.46,42.24,0.02,335,8358.03,1373.79,9.3472,1136.62
8084.85,42.22,0.02,330,8330.14,1356.48,9.4362,1137.67
8140.47,47.69,0.03,395,9064.48,1589.33,8.4784,1412.96
7878.32,36.84,0.02,308,8015.38,1256.47,10.9248,1052.57
8090.3,42.24,0.02,332,8327.83,1359.73,9.406,1138.04
8073.23,41.93,0.02,336,8358.06,1374.75,9.3417,1138.59
8069.9,42.25,0.02,335,8356.0,1372.89,9.3804,1147.73
7875.97,36.98,0.02,308,8017.22,1263.48,10.9765,1059.51
8139.86,47.87,0.03,395,9054.64,1595.99,8.4811,1416.36
8092.57,42.24,0.02,333,8327.9,1351.99,9.4019,1141.1
8136.45,47.8,0.03,393,9066.09,1589.39,8.4819,1421.83
8063.32,44.7,0.03,365,8723.72,1488.88,9.2908,1264.98
8060.44,44.6,0.03,367,8731.44,1491.01,9.2709,1268.38
8057.6,44.62,0.03,367,8733.56,1489.07,9.2683,1250.34
8134.58,45.88,0.03,373,8780.13,1503.76,8.6937,1324.55
8070.36,42.34,0.02,338,8358.16,1374.1,9.3928,1137.31
8072.32,42.0,0.02,335,8365.47,1370.06,9.4043,1140.01
8070.34,42.21,0.02,335,8361.71,1371.95,9.3858,1141.96
8065.75,44.93,0.02,369,8727.61,1492.03,9.2959,1267.92
8058.56,44.81,0.03,365,8722.66,1494.78,9.2732,1265.25
8064.42,45.07,0.03,368,8728.66,1497.13,9.3043,1263.97
8133.36,45.81,0.03,374,8785.11,1510.54,8.7078,1325.03
8064.92,44.94,0.03,368,8733.94,1493.34,9.3052,1265.87
7871.36,37.21,0.02,310,8020.09,1271.41,10.9864,1062.88
8066.88,44.96,0.03,367,8729.0,1490.59,9.3286,1268.03
8070.05,42.36,0.02,336,8353.23,1374.05,9.3996,1142.98
8138.26,48.23,0.03,396,9066.48,1603.9,8.4886,1423.29
8136.92,48.11,0.03,397,9063.13,1602.6,8.4926,1425.68
8086.04,42.7,0.02,333,8335.41,1357.68,9.4395,1136.87
8130.84,46.12,0.03,372,8785.43,1520.06,8.7568,1330.53
8067.96,42.43,0.02,336,8365.02,1379.18,9.4297,1149.75
7883.12,37.02,0.02,313,8018.08,1267.73,11.0174,1058.17
8137.82,47.92,0.03,395,9065.34,1595.29,8.546,1425.64
8057.1,44.91,0.03,369,8731.5,1497.61,9.3046,1272.32
8082.25,42.85,0.02,333,8329.26,1356.97,9.4962,1144.89
8085.64,42.02,0.02,330,8325.07,1347.88,9.3704,1124.82
8133.76,47.25,0.03,392,9057.72,1587.73,8.4208,1401.76
8070.56,44.32,0.02,365,8731.45,1481.67,9.2322,1256.13
8086.42,41.95,0.02,329,8324.14,1351.14,9.3317,1117.61
8086.8,42.09,0.02,331,8312.81,1349.13,9.3324,1115.36
8065.29,44.43,0.02,365,8724.6,1477.96,9.2146,1247.37
8142.98,47.47,0.03,393,9058.53,1590.38,8.427,1404.22
8084.3,42.03,0.02,330,8320.97,1361.04,9.3625,1128.07
8141.84,47.44,0.03,393,9046.79,1589.35,8.3969,1408.39
8137.74,47.37,0.03,392,9061.68,1590.2,8.4126,1403.03
8058.71,44.46,0.02,364,8721.31,1484.86,9.182,1244.51
8085.91,41.99,0.02,330,8324.25,1342.74,9.3665,1124.56
8087.7,41.9,0.02,330,8324.65,1353.01,9.397,1121.32
8082.68,42.02,0.02,329,8322.77,1365.27,9.3273,1120.36
8087.1,42.02,0.02,330,8327.3,1350.99,9.354,1120.68
8133.84,45.37,0.03,369,8785.16,1498.34,8.6766,1300.87
8086.62,42.14,0.02,331,8314.95,1350.98,9.382,1125.76
8087.88,41.88,0.02,330,8320.87,1352.31,9.4,1120.17
8087.03,42.05,0.02,330,8316.32,1350.94,9.3644,1119.58
8083.7,42.06,0.02,331,8321.4,1359.71,9.3505,1124.55
7873.18,36.89,0.02,307,8004.46,1261.99,10.8679,1047.41
8133.32,45.42,0.03,369,8781.7,1497.38,8.6586,1302.76
8132.82,45.35,0.03,369,8785.06,1499.53,8.6373,1307.64
8140.22,47.43,0.03,393,9059.34,1587.55,8.4169,1407.35
8063.86,44.42,0.02,364,8724.79,1482.93,9.224,1250.2
8061.07,44.29,0.02,363,8727.74,1484.29,9.2111,1247.04
8138.71,47.76,0.03,392,9058.68,1587.59,8.4164,1404.97
8063.76,44.24,0.02,365,8723.82,1479.68,9.2035,1252.55
8088.94,42.06,0.02,332,8324.22,1359.42,9.346,1127.66
8072.63,41.93,0.02,334,8350.01,1364.86,9.3231,1133.95
8133.23,45.31,0.03,368,8777.11,1494.51,8.6712,1310.19
8068.65,41.88,0.02,334,8353.62,1356.08,9.347,1124.53
7874.66,36.54,0.02,308,8015.31,1263.36,10.928,1043.6
8139.78,47.42,0.03,390,9055.77,1588.15,8.4114,1405.83
8126.26,45.34,0.03,369,8787.44,1501.64,8.6499,1300.65
8067.25,41.83,0.02,332,8349.69,1369.71,9.3208,1130.06
8085.3,42.05,0.02,331,8319.54,1353.84,9.3308,1125.28
8142.52,47.31,0.03,392,9054.97,1589.75,8.3945,1406.09
8131.35,47.39,0.03,391,9058.6,1590.85,8.3955,1407.48
8139.09,45.5,0.03,369,8782.1,1496.15,8.6386,1304.67
8066.77,41.73,0.02,333,8349.6,1365.52,9.3001,1124.77
8063.61,44.44,0.02,363,8726.89,1486.11,9.2232,1248.56
7870.69,36.68,0.02,307,8015.06,1260.3,10.8844,1044.48
8065.52,44.31,0.02,363,8729.31,1479.15,9.215,1250.63
8062.01,44.33,0.02,365,8720.81,1481.0,9.2224,1245.4
8083.06,41.98,0.02,331,8323.1,1351.33,9.375,1130.63
8140.83,47.31,0.03,394,9056.82,1592.63,8.3926,1397.74
8089.43,42.23,0.02,331,8326.05,1351.15,9.3569,1128.81
8139.91,47.5,0.03,393,9054.85,1589.84,8.4198,1406.95
8087.02,42.01,0.02,329,8330.1,1354.18,9.3394,1125.75
8065.41,41.92,0.02,334,8350.16,1358.32,9.3443,1126.85
8087.48,42.16,0.02,330,8328.58,1350.9,9.3415,1127.3
8063.23,44.35,0.02,364,8735.47,1482.04,9.1918,1250.01
7872.89,36.62,0.02,308,8007.52,1260.01,10.9153,1043.12
7878.44,36.63,0.02,306,8016.72,1262.94,10.8263,1046.2
8135.45,45.47,0.03,369,8783.22,1493.72,8.6361,1307.3
8068.8,41.85,0.02,332,8346.68,1367.62,9.3115,1133.54
8077.25,42.0,0.02,335,8355.64,1369.48,9.3074,1126.6
8072.13,44.36,0.02,366,8726.35,1475.85,9.1825,1249.93
8055.27,44.46,0.02,365,8727.0,1488.5,9.1935,1253.73
8138.71,47.38,0.03,390,9058.83,1585.33,8.4361,1415.69
7876.42,36.63,0.02,305,8009.01,1258.74,10.8954,1043.98
8088.18,42.17,0.02,331,8329.5,1349.89,9.3597,1133.88
8138.95,47.65,0.03,392,9050.71,1590.32,8.4251,1406.09
8134.67,45.32,0.03,370,8790.79,1505.75,8.6363,1305.59
8062.15,44.26,0.02,366,8721.67,1486.98,9.2099,1255.73
8072.89,41.77,0.02,333,8354.96,1367.11,9.3331,1120.76
8084.23,41.97,0.02,331,8320.67,1360.42,9.3623,1117.65
8132.29,45.27,0.03,368,8784.93,1496.48,8.6454,1311.32
8086.51,42.09,0.02,330,8319.87,1350.71,9.3814,1126.88
8072.01,41.56,0.02,333,8344.16,1370.9,9.3136,1124.61
8136.74,45.27,0.03,371,8786.17,1494.54,8.6487,1302.14
8142.39,45.57,0.03,370,8788.82,1505.12,8.6353,1305.09
8139.49,47.58,0.03,394,9058.29,1588.87,8.4515,1405.07
7874.07,36.62,0.02,306,8010.3,1265.65,10.8857,1047.33
7876.9,36.79,0.02,307,8025.5,1257.79,10.8983,1051.13
8061.27,44.08,0.02,365,8724.1,1479.41,9.1996,1251.59
8089.28,42.1,0.02,332,8327.46,1351.19,9.3759,1127.93
8094.38,42.04,0.02,331,8326.92,1353.74,9.3499,1125.13
8065.28,44.35,0.02,365,8730.81,1486.66,9.2184,1255.54
7874.18,36.61,0.02,308,8010.91,1262.31,10.929,1051.77
8063.86,44.4,0.02,364,8721.34,1474.11,9.1999,1255.49
8137.93,45.45,0.03,368,8782.51,1504.25,8.6536,1309.9
8142.44,47.47,0.03,393,9072.77,1592.37,8.4216,1408.63
8089.46,42.17,0.02,330,8326.39,1345.74,9.3804,1131.24
7877.81,36.74,0.02,307,8021.06,1262.14,10.8977,1043.46
7875.47,36.51,0.02,307,8016.93,1261.33,10.8695,1050.0
8067.53,41.85,0.02,333,8353.38,1359.14,9.3279,1125.16
8135.78,45.4,0.03,370,8784.92,1501.54,8.6719,1303.14
8145.29,47.47,0.03,393,9065.06,1594.16,8.4351,1409.71
8135.15,45.46,0.03,370,8786.14,1499.3,8.6612,1309.61
8090.45,42.04,0.02,332,8324.48,1359.01,9.3565,1121.92
8090.09,42.02,0.02,330,8327.12,1345.9,9.3464,1130.9
8139.26,45.44,0.03,369,8785.9,1506.11,8.6812,1310.73
8089.46,41.99,0.02,331,8331.19,1352.69,9.3563,1121.03
8087.48,42.09,0.02,332,8326.36,1345.37,9.3896,1128.21
8065.12,44.26,0.02,365,8726.48,1476.61,9.1944,1248.98
8089.12,42.14,0.02,331,8321.07,1353.71,9.3659,1123.97
8072.25,42.01,0.02,333,8353.98,1361.89,9.3046,1130.87
8071.45,41.77,0.02,335,8354.45,1360.98,9.3146,1137.61
8088.66,42.02,0.02,330,8325.29,1358.34,9.3841,1125.95
8142.61,47.58,0.03,392,9066.28,1596.0,8.4476,1402.42
8134.72,45.24,0.03,370,8786.98,1507.45,8.6778,1309.28
8144.13,47.53,0.03,394,9064.34,1580.6,8.4223,1404.71
7877.31,36.71,0.02,307,8015.37,1254.13,10.9027,1050.08
8068.62,44.21,0.02,365,8735.18,1489.48,9.2256,1254.12
8091.77,42.13,0.02,331,8329.06,1348.85,9.371,1122.6
7877.57,36.86,0.02,306,8025.81,1258.27,10.9034,1055.97
8094.22,42.16,0.02,330,8326.65,1350.76,9.3632,1124.48
8091.64,42.25,0.02,331,8329.4,1353.29,9.3835,1128.84
7881.92,36.7,0.02,307,8022.14,1263.62,10.903,1043.7
8077.68,41.78,0.02,335,8365.57,1369.53,9.3041,1128.32
8068.3,41.94,0.02,334,8347.79,1373.5,9.3192,1129.74
8073.48,42.05,0.02,334,8361.18,1367.36,9.3471,1123.01
8066.49,44.48,0.02,366,8734.33,1489.88,9.199,1250.22
8067.34,44.49,0.02,365,8729.3,1492.19,9.2177,1251.04
8073.22,42.05,0.02,333,8355.05,1367.85,9.2586,1125.46
8145.37,47.59,0.03,393,9068.21,1593.46,8.4187,1412.48
8143.74,47.56,0.03,392,9069.15,1579.3,8.4402,1409.55
8090.7,42.08,0.02,331,8331.75,1350.16,9.3448,1120.72
8075.54,41.87,0.02,334,8352.36,1365.98,9.3357,1127.22
8096.82,42.23,0.02,330,8327.17,1355.67,9.3807,1129.83
8094.34,42.16,0.02,331,8338.46,1355.76,9.3721,1121.09
7879.72,36.69,0.02,306,8018.9,1266.1,10.9117,1054.57
8148.13,47.49,0.03,394,9065.47,1587.92,8.419,1402.0
8077.61,42.13,0.02,335,8361.49,1360.3,9.33,1130.63
7882.71,36.89,0.02,307,8015.45,1267.42,10.9251,1050.68
8075.37,44.4,0.02,366,8731.54,1481.63,9.2635,1253.14
8090.39,42.04,0.02,330,8330.32,1350.98,9.4047,1126.24
8074.71,41.99,0.02,335,8356.8,1368.04,9.329,1128.56
8080.8,42.05,0.02,334,8368.61,1373.22,9.2874,1128.11
7879.84,36.82,0.02,308,8016.32,1257.19,10.8897,1051.68
8080.1,41.96,0.02,336,8363.13,1372.33,9.3341,1129.12
8142.2,47.65,0.03,393,9068.18,1588.38,8.4606,1411.92
8141.06,45.56,0.03,370,8788.28,1497.31,8.685,1309.56
8069.91,44.25,0.02,366,8738.23,1484.28,9.2349,1255.07
8100.52,42.14,0.02,330,8337.42,1360.56,9.3678,1129.05
8070.32,44.45,0.02,364,8744.27,1484.85,9.2246,1247.68
8142.75,45.38,0.03,368,8789.9,1498.55,8.6645,1305.91
8100.85,42.1,0.02,331,8334.4,1359.73,9.3716,1131.78
8093.19,42.11,0.02,332,8333.76,1358.57,9.394,1127.81
8098.41,42.19,0.02,334,8339.98,1354.08,9.351,1122.98
8093.16,41.97,0.02,330,8337.61,1356.86,9.3566,1120.57
8152.97,47.48,0.03,395,9072.96,1591.72,8.414,1408.97
8080.74,42.1,0.02,332,8365.65,1365.06,9.3388,1130.11
7886.91,36.7,0.02,306,8022.31,1259.27,10.897,1060.68
8081.15,44.42,0.02,367,8739.48,1492.04,9.2437,1263.73
8150.5,47.62,0.03,394,9073.3,1587.88,8.4413,1411.72
7886.83,36.86,0.02,310,8028.64,1264.76,10.941,1050.89
8095.05,42.23,0.02,331,8337.43,1353.97,9.3591,1133.8
7887.16,36.74,0.02,308,8025.7,1264.37,10.9202,1047.48
8107.42,41.99,0.02,332,8333.02,1349.32,9.4046,1119.91
8108.38,42.42,0.02,332,8337.06,1354.41,9.3889,1131.1
8081.0,44.64,0.02,365,8734.73,1490.33,9.2368,1249.85
8075.83,44.4,0.02,365,8736.71,1490.79,9.2182,1245.47
8145.47,45.42,0.03,369,8801.48,1502.82,8.6721,1317.16
8146.68,45.36,0.03,369,8796.07,1498.58,8.6723,1318.14
8106.34,42.11,0.02,331,8338.38,1348.43,9.3606,1127.43
8146.38,45.56,0.03,371,8793.03,1502.34,8.6792,1308.35
8089.64,42.05,0.02,333,8371.57,1361.34,9.3512,1132.48
8082.19,42.06,0.02,335,8375.24,1365.7,9.3615,1133.6
7892.77,37.07,0.02,307,8027.1,1268.06,10.938,1048.97
8081.58,42.14,0.02,334,8372.97,1371.59,9.3532,1130.72
8086.81,42.12,0.02,335,8370.96,1370.95,9.3189,1134.23
8107.23,42.09,0.02,331,8351.84,1360.66,9.3649,1130.58
8080.72,42.05,0.02,334,8366.67,1363.85,9.3403,1131.25
7889.73,36.91,0.02,309,8030.89,1262.48,10.9571,1052.68
8149.17,45.46,0.03,370,8801.56,1504.72,8.6824,1315.64
8088.32,41.98,0.02,334,8372.71,1365.95,9.3323,1129.63
8104.0,42.35,0.02,331,8346.2,1357.03,9.4003,1126.03
8079.54,44.53,0.02,367,8746.1,1484.88,9.2299,1260.62
8106.61,42.15,0.02,331,8345.35,1360.12,9.3921,1126.95
8082.2,44.49,0.02,364,8757.01,1487.04,9.2547,1255.02
8108.34,42.25,0.02,332,8349.54,1361.68,9.3926,1134.08
